tweet_id,user_id,timestamp,text,crisis_type,location,relevance_label,urgency_label,informative_label
01141,u8847,2024-11-09 22:49,Major damage reported in New York after hurricane landfall. #storm,Hurricane,New York,0,High,Unsure
01142,u7580,2023-10-26 13:54,Wildfire spreading rapidly through Brazil. Stay safe everyone. #firealert,Fire,Brazil,1,Medium,Not informative
01143,u7984,2023-01-18 09:51,Roads in California are completely submerged after hours of heavy rain. #flood,Flood,California,0,Low,Not informative
01144,u2768,2023-06-19 15:55,Massive earthquake reported near Brazil. Buildings are damaged and people are panicking.,Earthquake,Brazil,0,Low,Not informative
01145,u9032,2024-01-30 08:11,Massive explosion reported at the chemical plant in New York. Stay away!,Explosion,New York,1,Low,Unsure
01146,u8267,2023-09-10 06:11,Black smoke billowing from the explosion site in Japan.,Explosion,Japan,0,Medium,Informative
01147,u2204,2024-04-08 01:53,"Landslide blocks main road in Brazil, travelers stranded.",Landslide,Brazil,0,Low,Unsure
01148,u2323,2024-09-03 08:37,Massive earthquake reported near Texas. Buildings are damaged and people are panicking.,Earthquake,Texas,1,High,Unsure
01149,u6277,2024-05-19 23:06,Vaccination centers in Nevada are overwhelmed with long queues.,Pandemic,Nevada,1,Medium,Unsure
01150,u3430,2024-09-30 18:09,COVID-19 cases rising again in Turkey. Please wear masks and stay safe.,Pandemic,Turkey,1,Low,Unsure
01151,u2076,2023-01-07 23:40,Massive earthquake reported near India. Buildings are damaged and people are panicking.,Earthquake,India,1,Medium,Not informative
01152,u3067,2024-11-23 11:45,"New variant detected in California, authorities issue new safety guidelines.",Pandemic,California,0,Medium,Unsure
01153,u5505,2023-09-01 22:51,Just felt the ground shake in Philippines! Hope everyone's okay. #earthquake,Earthquake,Philippines,0,Medium,Unsure
01154,u9984,2023-01-02 01:33,"Hurricane approaching Florida, winds are getting stronger by the minute.",Hurricane,Florida,0,Low,Unsure
01155,u6327,2024-07-06 15:14,Black smoke billowing from the explosion site in Florida.,Explosion,Florida,1,Medium,Not informative
01156,u7240,2024-04-23 15:13,Roads in Texas are completely submerged after hours of heavy rain. #flood,Flood,Texas,0,Medium,Informative
01157,u9692,2023-10-01 23:52,Loud explosion heard near downtown Philippines. Emergency services en route.,Explosion,Philippines,1,Medium,Not informative
01158,u5831,2024-09-10 05:27,"Landslide blocks main road in Texas, travelers stranded.",Landslide,Texas,1,High,Not informative
01159,u8433,2024-06-21 10:55,Wildfire spreading rapidly through Brazil. Stay safe everyone. #firealert,Fire,Brazil,0,High,Not informative
01160,u9282,2024-06-13 13:00,Major damage reported in Turkey after hurricane landfall. #storm,Hurricane,Turkey,0,Low,Not informative
01161,u8048,2023-08-12 22:08,Evacuation orders in effect due to the fire near Philippines.,Fire,Philippines,0,Low,Not informative
01162,u2624,2023-03-17 16:38,Just felt the ground shake in Philippines! Hope everyone's okay. #earthquake,Earthquake,Philippines,0,Low,Informative
01163,u2874,2023-05-30 10:01,Flash flood warning issued in Florida. Residents advised to evacuate.,Flood,Florida,0,Medium,Informative
01164,u4522,2024-01-21 19:10,Major damage reported in Japan after hurricane landfall. #storm,Hurricane,Japan,1,Low,Not informative
01165,u8046,2023-06-23 10:16,Loud explosion heard near downtown Florida. Emergency services en route.,Explosion,Florida,0,High,Not informative
01166,u8398,2023-11-02 16:48,COVID-19 cases rising again in Nevada. Please wear masks and stay safe.,Pandemic,Nevada,1,Medium,Informative
01167,u4743,2023-12-25 06:49,Evacuation orders in effect due to the fire near California.,Fire,California,0,Medium,Unsure
01168,u7779,2023-02-13 14:44,Evacuation orders in effect due to the fire near Florida.,Fire,Florida,0,Low,Not informative
01169,u6553,2023-04-14 16:09,"Landslide blocks main road in Texas, travelers stranded.",Landslide,Texas,0,Medium,Not informative
01170,u8430,2024-06-02 05:01,Vaccination centers in New York are overwhelmed with long queues.,Pandemic,New York,1,Medium,Unsure
01171,u7532,2023-07-23 18:18,Power out and trees down everywhere in Japan. This hurricane is no joke.,Hurricane,Japan,0,High,Informative
01172,u7815,2023-03-09 17:45,Vaccination centers in Japan are overwhelmed with long queues.,Pandemic,Japan,1,High,Unsure
01173,u2557,2023-02-01 23:12,Wildfire spreading rapidly through New York. Stay safe everyone. #firealert,Fire,New York,1,Medium,Informative
01174,u6120,2024-11-01 20:26,COVID-19 cases rising again in New York. Please wear masks and stay safe.,Pandemic,New York,0,Low,Not informative
01175,u7992,2023-06-18 13:16,Evacuation orders in effect due to the fire near California.,Fire,California,0,High,Unsure
01176,u6120,2024-10-15 09:14,Black smoke billowing from the explosion site in California.,Explosion,California,0,Medium,Unsure
01177,u5176,2024-09-07 16:15,Power out and trees down everywhere in Turkey. This hurricane is no joke.,Hurricane,Turkey,0,Low,Not informative
01178,u7132,2024-01-14 11:27,Heavy rains trigger landslides in hilly areas of Nevada.,Landslide,Nevada,1,High,Not informative
01179,u3500,2023-10-28 18:41,Flash flood warning issued in Florida. Residents advised to evacuate.,Flood,Florida,0,Low,Not informative
01180,u8770,2024-05-25 08:11,Major damage reported in India after hurricane landfall. #storm,Hurricane,India,0,Medium,Informative
01181,u2099,2024-10-14 03:21,COVID-19 cases rising again in Nevada. Please wear masks and stay safe.,Pandemic,Nevada,1,Low,Unsure
01182,u2494,2023-09-29 05:46,Heavy rains trigger landslides in hilly areas of Turkey.,Landslide,Turkey,1,Low,Informative
01183,u2398,2023-11-30 20:08,"New variant detected in Brazil, authorities issue new safety guidelines.",Pandemic,Brazil,1,Low,Unsure
01184,u2527,2024-06-28 14:29,"Hurricane approaching Japan, winds are getting stronger by the minute.",Hurricane,Japan,0,High,Informative
01185,u8075,2023-03-03 19:46,Flash flood warning issued in California. Residents advised to evacuate.,Flood,California,0,Medium,Informative
01186,u2582,2024-02-27 21:42,Wildfire spreading rapidly through Texas. Stay safe everyone. #firealert,Fire,Texas,0,Medium,Unsure
01187,u7105,2023-03-11 14:19,COVID-19 cases rising again in California. Please wear masks and stay safe.,Pandemic,California,1,Medium,Unsure
01188,u3131,2024-01-04 00:59,Vaccination centers in Philippines are overwhelmed with long queues.,Pandemic,Philippines,0,High,Unsure
01189,u1982,2023-04-08 05:19,Power out and trees down everywhere in New York. This hurricane is no joke.,Hurricane,New York,0,Medium,Informative
01190,u6400,2024-04-09 00:09,Evacuation orders in effect due to the fire near New York.,Fire,New York,1,High,Unsure
01191,u3002,2024-08-20 01:53,Sky is filled with smoke as forest fire rages in California.,Fire,California,0,Medium,Unsure
01192,u7730,2023-10-15 03:47,Vaccination centers in Japan are overwhelmed with long queues.,Pandemic,Japan,0,High,Unsure
01193,u6793,2023-02-24 11:45,Wildfire spreading rapidly through Philippines. Stay safe everyone. #firealert,Fire,Philippines,0,High,Not informative
01194,u7929,2024-03-07 00:07,"Landslide blocks main road in Texas, travelers stranded.",Landslide,Texas,0,Medium,Informative
01195,u1842,2024-02-18 11:23,Black smoke billowing from the explosion site in Texas.,Explosion,Texas,1,Low,Not informative
01196,u5712,2023-02-15 08:28,Major damage reported in Florida after hurricane landfall. #storm,Hurricane,Florida,0,High,Unsure
01197,u6119,2023-11-13 17:52,Loud explosion heard near downtown Japan. Emergency services en route.,Explosion,Japan,0,High,Informative
01198,u6761,2024-04-27 09:02,Flash flood warning issued in Brazil. Residents advised to evacuate.,Flood,Brazil,1,Medium,Informative
01199,u2697,2023-04-06 04:17,Heavy rains trigger landslides in hilly areas of Brazil.,Landslide,Brazil,0,Medium,Unsure
01200,u9313,2023-06-22 09:53,"Landslide blocks main road in Turkey, travelers stranded.",Landslide,Turkey,0,High,Unsure
01201,u4485,2023-08-01 09:24,Massive explosion reported at the chemical plant in India. Stay away!,Explosion,India,0,Medium,Not informative
01202,u3535,2023-07-10 01:08,Aftershocks continue to rattle Florida following the initial quake.,Earthquake,Florida,0,Medium,Unsure
01203,u8900,2024-09-11 14:47,Loud explosion heard near downtown Turkey. Emergency services en route.,Explosion,Turkey,0,Low,Informative
01204,u4674,2023-08-18 09:10,Flash flood warning issued in Florida. Residents advised to evacuate.,Flood,Florida,0,High,Not informative
01205,u2773,2024-11-05 07:45,Power out and trees down everywhere in Texas. This hurricane is no joke.,Hurricane,Texas,0,High,Informative
01206,u6736,2024-08-06 03:17,Heavy rains trigger landslides in hilly areas of Turkey.,Landslide,Turkey,1,Medium,Unsure
01207,u7022,2023-10-14 03:20,Black smoke billowing from the explosion site in Florida.,Explosion,Florida,0,High,Unsure
01208,u2882,2024-05-25 06:04,"Water levels are rising fast in Texas, homes are being flooded.",Flood,Texas,1,Medium,Unsure
01209,u5564,2024-08-28 18:30,Massive earthquake reported near Florida. Buildings are damaged and people are panicking.,Earthquake,Florida,1,Medium,Not informative
01210,u4705,2024-06-19 11:13,"Water levels are rising fast in India, homes are being flooded.",Flood,India,0,Low,Unsure
01211,u8030,2023-08-26 13:39,COVID-19 cases rising again in Florida. Please wear masks and stay safe.,Pandemic,Florida,0,Low,Unsure
01212,u1430,2023-08-20 14:27,Power out and trees down everywhere in India. This hurricane is no joke.,Hurricane,India,1,Low,Informative
01213,u5381,2023-11-26 16:31,"Landslide blocks main road in Florida, travelers stranded.",Landslide,Florida,1,High,Informative
01214,u1474,2023-07-18 00:46,Sky is filled with smoke as forest fire rages in Texas.,Fire,Texas,0,High,Not informative
01215,u3955,2023-06-20 02:39,Heavy rains trigger landslides in hilly areas of Japan.,Landslide,Japan,0,Low,Not informative
01216,u5477,2023-02-24 09:15,Vaccination centers in Brazil are overwhelmed with long queues.,Pandemic,Brazil,0,Medium,Unsure
01217,u6062,2024-11-18 01:48,"New variant detected in Japan, authorities issue new safety guidelines.",Pandemic,Japan,0,High,Informative
01218,u6567,2023-05-28 14:39,Massive explosion reported at the chemical plant in California. Stay away!,Explosion,California,1,Low,Informative
01219,u6751,2023-04-10 02:43,Black smoke billowing from the explosion site in India.,Explosion,India,1,High,Not informative
01220,u1100,2024-07-21 22:23,Loud explosion heard near downtown New York. Emergency services en route.,Explosion,New York,0,Medium,Unsure
01221,u3972,2024-07-14 19:17,Massive earthquake reported near Florida. Buildings are damaged and people are panicking.,Earthquake,Florida,0,Low,Informative
01222,u3347,2024-03-01 18:30,"Water levels are rising fast in Brazil, homes are being flooded.",Flood,Brazil,1,High,Not informative
01223,u7566,2023-03-21 08:26,Major damage reported in Japan after hurricane landfall. #storm,Hurricane,Japan,1,Medium,Informative
01224,u2140,2023-04-24 03:59,Loud explosion heard near downtown New York. Emergency services en route.,Explosion,New York,0,High,Not informative
01225,u3324,2023-03-18 22:30,Just felt the ground shake in India! Hope everyone's okay. #earthquake,Earthquake,India,1,High,Informative
01226,u1502,2023-04-30 16:39,Heavy rains trigger landslides in hilly areas of Turkey.,Landslide,Turkey,0,Medium,Informative
01227,u2503,2023-11-24 08:44,Massive earthquake reported near New York. Buildings are damaged and people are panicking.,Earthquake,New York,1,Medium,Informative
01228,u9691,2023-12-06 08:54,Heavy rains trigger landslides in hilly areas of Japan.,Landslide,Japan,0,High,Unsure
01229,u4524,2023-08-17 16:07,Roads in Florida are completely submerged after hours of heavy rain. #flood,Flood,Florida,0,Low,Not informative
01230,u7163,2023-10-24 00:19,"Hurricane approaching Turkey, winds are getting stronger by the minute.",Hurricane,Turkey,1,Low,Not informative
01231,u7878,2023-03-29 22:01,Vaccination centers in Nevada are overwhelmed with long queues.,Pandemic,Nevada,1,Medium,Informative
01232,u8432,2024-01-26 05:57,Power out and trees down everywhere in Florida. This hurricane is no joke.,Hurricane,Florida,0,Medium,Unsure
01233,u6585,2023-09-18 21:31,Just felt the ground shake in Turkey! Hope everyone's okay. #earthquake,Earthquake,Turkey,0,Medium,Unsure
01234,u3578,2024-07-14 22:36,Massive earthquake reported near New York. Buildings are damaged and people are panicking.,Earthquake,New York,0,High,Not informative
01235,u7062,2023-06-01 04:42,Sky is filled with smoke as forest fire rages in California.,Fire,California,1,Medium,Informative
01236,u6105,2023-11-26 01:49,Flash flood warning issued in Brazil. Residents advised to evacuate.,Flood,Brazil,1,Medium,Informative
01237,u6314,2023-08-13 12:04,Evacuation orders in effect due to the fire near California.,Fire,California,1,Low,Not informative
01238,u2391,2023-12-04 09:34,Aftershocks continue to rattle Nevada following the initial quake.,Earthquake,Nevada,0,Medium,Unsure
01239,u1861,2023-07-12 23:20,Vaccination centers in New York are overwhelmed with long queues.,Pandemic,New York,0,High,Unsure
01240,u3549,2024-09-12 18:12,Aftershocks continue to rattle Texas following the initial quake.,Earthquake,Texas,1,Low,Informative
01241,u3579,2023-03-29 07:38,Massive explosion reported at the chemical plant in Japan. Stay away!,Explosion,Japan,0,Medium,Unsure
01242,u1815,2023-03-07 20:13,Power out and trees down everywhere in Japan. This hurricane is no joke.,Hurricane,Japan,1,Low,Not informative
01243,u2336,2023-04-25 18:31,"Hurricane approaching India, winds are getting stronger by the minute.",Hurricane,India,1,Medium,Informative
01244,u5458,2024-08-11 01:46,COVID-19 cases rising again in New York. Please wear masks and stay safe.,Pandemic,New York,0,Low,Informative
01245,u8259,2024-05-14 13:40,Massive explosion reported at the chemical plant in Turkey. Stay away!,Explosion,Turkey,1,High,Not informative
01246,u7947,2023-08-10 12:32,"New variant detected in Florida, authorities issue new safety guidelines.",Pandemic,Florida,0,Low,Unsure
01247,u8957,2024-08-24 18:09,Sky is filled with smoke as forest fire rages in Nevada.,Fire,Nevada,1,High,Informative
01248,u8242,2024-05-28 03:36,Loud explosion heard near downtown Brazil. Emergency services en route.,Explosion,Brazil,1,Medium,Informative
01249,u7785,2024-05-22 10:49,"New variant detected in New York, authorities issue new safety guidelines.",Pandemic,New York,0,High,Unsure
01250,u5475,2024-03-15 07:28,Aftershocks continue to rattle Brazil following the initial quake.,Earthquake,Brazil,1,Medium,Informative
01251,u4531,2023-01-30 08:48,Homes buried under debris after landslide hits New York.,Landslide,New York,0,Low,Unsure
01252,u9394,2023-06-06 13:45,"Landslide blocks main road in Brazil, travelers stranded.",Landslide,Brazil,1,High,Unsure
01253,u2864,2024-08-31 16:50,Roads in Philippines are completely submerged after hours of heavy rain. #flood,Flood,Philippines,1,Medium,Not informative
01254,u6655,2024-09-15 17:42,Massive explosion reported at the chemical plant in Florida. Stay away!,Explosion,Florida,0,Medium,Unsure
01255,u8043,2023-08-27 16:36,Power out and trees down everywhere in Texas. This hurricane is no joke.,Hurricane,Texas,0,High,Not informative
01256,u2816,2023-04-19 00:08,Major damage reported in India after hurricane landfall. #storm,Hurricane,India,0,Medium,Not informative
01257,u5640,2023-03-08 10:03,Just felt the ground shake in Philippines! Hope everyone's okay. #earthquake,Earthquake,Philippines,0,Low,Informative
01258,u8972,2024-06-01 20:22,Flash flood warning issued in Japan. Residents advised to evacuate.,Flood,Japan,0,Low,Not informative
01259,u9633,2023-06-30 17:56,Homes buried under debris after landslide hits Florida.,Landslide,Florida,1,Medium,Not informative
01260,u6053,2023-09-17 01:03,Loud explosion heard near downtown Brazil. Emergency services en route.,Explosion,Brazil,0,Low,Unsure
01261,u1744,2023-10-16 12:52,Heavy rains trigger landslides in hilly areas of Japan.,Landslide,Japan,1,High,Unsure
01262,u4612,2024-01-09 21:21,COVID-19 cases rising again in Japan. Please wear masks and stay safe.,Pandemic,Japan,0,Medium,Informative
01263,u7475,2023-02-05 15:28,Sky is filled with smoke as forest fire rages in Nevada.,Fire,Nevada,0,Medium,Unsure
01264,u1897,2024-05-08 02:38,Flash flood warning issued in California. Residents advised to evacuate.,Flood,California,0,High,Unsure
01265,u1125,2023-08-06 14:37,Just felt the ground shake in India! Hope everyone's okay. #earthquake,Earthquake,India,0,High,Unsure
01266,u4349,2023-07-09 10:44,Homes buried under debris after landslide hits Florida.,Landslide,Florida,1,Low,Unsure
01267,u5938,2024-08-20 04:06,Vaccination centers in Florida are overwhelmed with long queues.,Pandemic,Florida,1,Medium,Unsure
01268,u4460,2023-05-07 14:33,Vaccination centers in Turkey are overwhelmed with long queues.,Pandemic,Turkey,1,Low,Informative
01269,u3248,2023-01-23 15:11,"New variant detected in India, authorities issue new safety guidelines.",Pandemic,India,0,Medium,Not informative
01270,u5186,2024-11-24 07:05,Black smoke billowing from the explosion site in Brazil.,Explosion,Brazil,0,Low,Not informative
01271,u5742,2023-10-22 11:15,Flash flood warning issued in Florida. Residents advised to evacuate.,Flood,Florida,1,Low,Unsure
01272,u6375,2024-09-14 07:14,COVID-19 cases rising again in Brazil. Please wear masks and stay safe.,Pandemic,Brazil,0,Low,Informative
01273,u2965,2023-11-26 06:47,Flash flood warning issued in New York. Residents advised to evacuate.,Flood,New York,0,Medium,Not informative
01274,u1126,2024-02-09 19:59,Massive explosion reported at the chemical plant in Brazil. Stay away!,Explosion,Brazil,0,Medium,Not informative
01275,u9149,2024-06-28 17:37,Just felt the ground shake in California! Hope everyone's okay. #earthquake,Earthquake,California,1,Medium,Unsure
01276,u8055,2024-02-05 14:03,Evacuation orders in effect due to the fire near India.,Fire,India,1,Medium,Informative
01277,u3878,2023-07-01 22:29,"Water levels are rising fast in California, homes are being flooded.",Flood,California,0,Medium,Not informative
01278,u3116,2023-03-10 23:26,Loud explosion heard near downtown California. Emergency services en route.,Explosion,California,1,Medium,Not informative
01279,u7229,2023-12-03 10:47,Massive earthquake reported near Japan. Buildings are damaged and people are panicking.,Earthquake,Japan,1,Medium,Unsure
01280,u9725,2023-03-16 04:57,Roads in Philippines are completely submerged after hours of heavy rain. #flood,Flood,Philippines,0,Medium,Unsure
01281,u4770,2024-08-08 09:06,Massive earthquake reported near California. Buildings are damaged and people are panicking.,Earthquake,California,1,High,Unsure
01282,u9196,2024-08-01 00:49,Wildfire spreading rapidly through India. Stay safe everyone. #firealert,Fire,India,1,Low,Unsure
01283,u6802,2023-04-12 19:03,"Landslide blocks main road in Philippines, travelers stranded.",Landslide,Philippines,0,High,Not informative
01284,u2180,2023-03-30 10:32,Power out and trees down everywhere in India. This hurricane is no joke.,Hurricane,India,0,Medium,Not informative
01285,u7505,2023-01-09 16:57,Wildfire spreading rapidly through Japan. Stay safe everyone. #firealert,Fire,Japan,1,High,Informative
01286,u1693,2023-02-14 21:44,Massive explosion reported at the chemical plant in Texas. Stay away!,Explosion,Texas,1,High,Informative
01287,u8147,2024-08-27 15:48,Major damage reported in Japan after hurricane landfall. #storm,Hurricane,Japan,0,Low,Informative
01288,u1307,2024-07-22 16:15,Power out and trees down everywhere in Japan. This hurricane is no joke.,Hurricane,Japan,0,Medium,Not informative
01289,u8532,2023-06-11 20:46,Vaccination centers in Florida are overwhelmed with long queues.,Pandemic,Florida,0,High,Unsure
01290,u2275,2023-04-06 04:24,"Water levels are rising fast in Texas, homes are being flooded.",Flood,Texas,0,Low,Informative
01291,u6129,2023-05-25 06:37,COVID-19 cases rising again in Philippines. Please wear masks and stay safe.,Pandemic,Philippines,0,Low,Unsure
01292,u8033,2024-08-22 18:44,Massive earthquake reported near California. Buildings are damaged and people are panicking.,Earthquake,California,1,Medium,Informative
01293,u7626,2023-10-19 16:40,Massive explosion reported at the chemical plant in India. Stay away!,Explosion,India,1,High,Not informative
01294,u7843,2023-09-29 01:21,Massive explosion reported at the chemical plant in Florida. Stay away!,Explosion,Florida,0,Low,Not informative
01295,u5743,2024-05-14 17:42,Massive earthquake reported near New York. Buildings are damaged and people are panicking.,Earthquake,New York,1,Low,Unsure
01296,u2887,2024-04-03 23:14,Aftershocks continue to rattle Turkey following the initial quake.,Earthquake,Turkey,0,Low,Not informative
01297,u7636,2024-11-13 17:18,"New variant detected in Nevada, authorities issue new safety guidelines.",Pandemic,Nevada,0,Medium,Informative
01298,u1341,2024-04-14 10:41,Wildfire spreading rapidly through Florida. Stay safe everyone. #firealert,Fire,Florida,1,High,Informative
01299,u6321,2023-03-03 04:41,Black smoke billowing from the explosion site in Texas.,Explosion,Texas,0,Medium,Not informative
01300,u3815,2024-02-29 00:50,"Landslide blocks main road in California, travelers stranded.",Landslide,California,0,High,Informative
01301,u8538,2024-03-02 19:10,"New variant detected in Japan, authorities issue new safety guidelines.",Pandemic,Japan,0,Medium,Not informative
01302,u6928,2023-07-08 11:13,"New variant detected in Nevada, authorities issue new safety guidelines.",Pandemic,Nevada,0,Low,Informative
01303,u2443,2024-10-30 01:13,Wildfire spreading rapidly through New York. Stay safe everyone. #firealert,Fire,New York,0,High,Not informative
01304,u8155,2024-08-14 19:47,Evacuation orders in effect due to the fire near Japan.,Fire,Japan,0,Medium,Unsure
01305,u2734,2023-02-24 14:29,Homes buried under debris after landslide hits Brazil.,Landslide,Brazil,0,Low,Unsure
01306,u4986,2023-01-16 20:59,Wildfire spreading rapidly through Brazil. Stay safe everyone. #firealert,Fire,Brazil,0,Medium,Informative
01307,u8138,2023-02-16 22:43,"Water levels are rising fast in California, homes are being flooded.",Flood,California,0,High,Not informative
01308,u7560,2023-05-24 23:56,COVID-19 cases rising again in Japan. Please wear masks and stay safe.,Pandemic,Japan,0,High,Unsure
01309,u9584,2024-10-19 04:15,"Water levels are rising fast in Japan, homes are being flooded.",Flood,Japan,0,High,Not informative
01310,u2288,2024-04-15 09:26,Power out and trees down everywhere in New York. This hurricane is no joke.,Hurricane,New York,1,Medium,Informative
01311,u7484,2023-11-19 21:31,Major damage reported in India after hurricane landfall. #storm,Hurricane,India,1,Low,Not informative
01312,u6083,2024-08-12 07:31,COVID-19 cases rising again in New York. Please wear masks and stay safe.,Pandemic,New York,1,High,Not informative
01313,u6562,2023-04-04 18:47,Massive earthquake reported near Turkey. Buildings are damaged and people are panicking.,Earthquake,Turkey,0,Medium,Not informative
01314,u4630,2023-03-08 23:26,Evacuation orders in effect due to the fire near Japan.,Fire,Japan,0,Low,Unsure
01315,u6456,2024-10-21 01:23,"Water levels are rising fast in California, homes are being flooded.",Flood,California,0,High,Not informative
01316,u3754,2024-09-08 23:12,"Hurricane approaching Texas, winds are getting stronger by the minute.",Hurricane,Texas,1,Medium,Not informative
01317,u2251,2024-08-26 22:02,Vaccination centers in India are overwhelmed with long queues.,Pandemic,India,0,Low,Not informative
01318,u9363,2024-08-12 00:19,Massive earthquake reported near Turkey. Buildings are damaged and people are panicking.,Earthquake,Turkey,0,Medium,Unsure
01319,u2868,2023-08-30 10:15,COVID-19 cases rising again in Philippines. Please wear masks and stay safe.,Pandemic,Philippines,1,Low,Not informative
01320,u9693,2023-03-31 05:19,Just felt the ground shake in California! Hope everyone's okay. #earthquake,Earthquake,California,1,Medium,Unsure
01321,u9355,2023-02-01 02:10,Vaccination centers in Nevada are overwhelmed with long queues.,Pandemic,Nevada,1,High,Not informative
01322,u4176,2024-11-17 03:32,Wildfire spreading rapidly through India. Stay safe everyone. #firealert,Fire,India,0,High,Unsure
01323,u6724,2023-12-02 16:28,Wildfire spreading rapidly through Nevada. Stay safe everyone. #firealert,Fire,Nevada,1,Low,Informative
01324,u6752,2023-02-06 20:57,Aftershocks continue to rattle Brazil following the initial quake.,Earthquake,Brazil,1,Low,Informative
01325,u3419,2023-05-03 07:49,Homes buried under debris after landslide hits Philippines.,Landslide,Philippines,0,Low,Informative
01326,u4871,2024-11-03 22:22,Vaccination centers in Brazil are overwhelmed with long queues.,Pandemic,Brazil,1,Low,Unsure
01327,u2684,2024-02-22 21:21,Wildfire spreading rapidly through Florida. Stay safe everyone. #firealert,Fire,Florida,1,Low,Not informative
01328,u3399,2023-11-12 09:57,Vaccination centers in Texas are overwhelmed with long queues.,Pandemic,Texas,1,Low,Informative
01329,u5193,2024-08-21 07:59,Heavy rains trigger landslides in hilly areas of Brazil.,Landslide,Brazil,0,High,Informative
01330,u4232,2024-06-11 12:20,"Landslide blocks main road in Turkey, travelers stranded.",Landslide,Turkey,1,Low,Not informative
01331,u3842,2023-10-15 15:06,Vaccination centers in California are overwhelmed with long queues.,Pandemic,California,1,High,Unsure
01332,u3504,2023-12-28 06:26,Sky is filled with smoke as forest fire rages in Philippines.,Fire,Philippines,1,Low,Not informative
01333,u2234,2023-01-22 11:14,Massive explosion reported at the chemical plant in Turkey. Stay away!,Explosion,Turkey,1,High,Unsure
01334,u3902,2023-10-06 16:40,Power out and trees down everywhere in California. This hurricane is no joke.,Hurricane,California,0,Low,Not informative
01335,u9095,2024-05-12 12:00,"Hurricane approaching Texas, winds are getting stronger by the minute.",Hurricane,Texas,1,Low,Not informative
01336,u8601,2023-11-07 16:29,"New variant detected in India, authorities issue new safety guidelines.",Pandemic,India,0,Medium,Unsure
01337,u8354,2023-05-06 20:01,Major damage reported in Turkey after hurricane landfall. #storm,Hurricane,Turkey,1,High,Informative
01338,u6295,2023-09-15 17:36,Heavy rains trigger landslides in hilly areas of Japan.,Landslide,Japan,1,High,Unsure
01339,u6179,2023-06-06 08:26,Roads in Brazil are completely submerged after hours of heavy rain. #flood,Flood,Brazil,0,Low,Unsure
01340,u3473,2024-10-23 09:46,Heavy rains trigger landslides in hilly areas of California.,Landslide,California,1,Low,Not informative
01341,u8205,2023-05-17 06:42,Evacuation orders in effect due to the fire near Turkey.,Fire,Turkey,0,High,Not informative
01342,u2118,2023-07-20 05:39,Heavy rains trigger landslides in hilly areas of Turkey.,Landslide,Turkey,0,Medium,Unsure
01343,u8682,2023-07-23 18:48,"Hurricane approaching New York, winds are getting stronger by the minute.",Hurricane,New York,1,Low,Not informative
01344,u8245,2023-11-21 18:36,Black smoke billowing from the explosion site in Philippines.,Explosion,Philippines,1,Medium,Unsure
01345,u5961,2024-10-05 06:56,Power out and trees down everywhere in Texas. This hurricane is no joke.,Hurricane,Texas,1,Low,Not informative
01346,u5500,2023-04-19 05:31,Vaccination centers in Philippines are overwhelmed with long queues.,Pandemic,Philippines,1,High,Informative
01347,u1920,2023-01-26 05:32,Heavy rains trigger landslides in hilly areas of Florida.,Landslide,Florida,1,Medium,Unsure
01348,u6766,2024-03-23 04:17,Just felt the ground shake in New York! Hope everyone's okay. #earthquake,Earthquake,New York,1,Low,Unsure
01349,u9312,2024-03-26 20:53,Power out and trees down everywhere in Turkey. This hurricane is no joke.,Hurricane,Turkey,1,Low,Informative
01350,u2215,2024-03-25 06:27,Just felt the ground shake in Florida! Hope everyone's okay. #earthquake,Earthquake,Florida,1,High,Informative
01351,u6085,2023-06-28 23:24,Evacuation orders in effect due to the fire near Philippines.,Fire,Philippines,0,High,Unsure
01352,u8565,2024-04-16 08:00,Just felt the ground shake in Texas! Hope everyone's okay. #earthquake,Earthquake,Texas,1,High,Not informative
01353,u8404,2023-08-03 21:20,"Hurricane approaching Japan, winds are getting stronger by the minute.",Hurricane,Japan,0,High,Not informative
01354,u1616,2023-12-30 06:45,Loud explosion heard near downtown Brazil. Emergency services en route.,Explosion,Brazil,1,High,Not informative
01355,u1932,2023-10-28 00:05,Heavy rains trigger landslides in hilly areas of Florida.,Landslide,Florida,0,Low,Unsure
01356,u7041,2024-10-04 19:40,"Water levels are rising fast in Florida, homes are being flooded.",Flood,Florida,0,High,Informative
01357,u5703,2024-02-05 23:58,Massive explosion reported at the chemical plant in Turkey. Stay away!,Explosion,Turkey,0,Low,Informative
01358,u2257,2023-12-15 19:40,Massive explosion reported at the chemical plant in Turkey. Stay away!,Explosion,Turkey,0,High,Informative
01359,u2479,2023-02-14 09:41,Roads in Nevada are completely submerged after hours of heavy rain. #flood,Flood,Nevada,0,High,Unsure
01360,u9307,2023-03-05 21:02,Heavy rains trigger landslides in hilly areas of Philippines.,Landslide,Philippines,1,High,Not informative
01361,u7299,2023-07-23 17:26,Sky is filled with smoke as forest fire rages in India.,Fire,India,1,High,Informative
01362,u8581,2023-10-06 21:40,Major damage reported in Nevada after hurricane landfall. #storm,Hurricane,Nevada,1,Medium,Unsure
01363,u1672,2023-04-10 22:22,Sky is filled with smoke as forest fire rages in California.,Fire,California,1,High,Informative
01364,u8368,2023-11-02 06:39,COVID-19 cases rising again in Texas. Please wear masks and stay safe.,Pandemic,Texas,1,Low,Not informative
